1.361572,1.592798
1.318066,1.426831
1.354321,1.708813
1.347070,1.678198
1.321289,1.314038
1.362378,1.74104
1.314844,1.206079
1.359961,1.677393
1.319678,1.246362
1.355127,1.576685
1.342236,1.573462
1.321289,1.17063
1.363989,1.560571
1.316455,1.312427
1.358350,1.432471
1.322900,1.509815
1.336597,1.179492
1.353516,1.438916
1.316455,1.397022
1.359155,1.372046
1.322095,1.349487
1.341431,1.222192
1.356738,1.509009
1.315649,1.283423
1.358350,1.380103
1.322900,1.149683
1.334180,1.460669
1.359961,1.451807
1.317261,1.067505
1.359961,1.210107
1.331763,1.142432
1.324512,1.314844
1.361572,1.484033
1.317261,0.975659
1.352710,1.459058
1.353516,1.49209
1.315649,1.026416
1.359155,1.604883
1.320483,1.154517
1.330151,1.137598
1.360767,1.797436
1.318872,1.133569
1.356738,1.450195
1.340625,1.305981
1.318066,1.169824
1.361572,1.709619
1.319678,1.21897
1.352710,1.542847
1.351099,1.579102
1.317261,1.212524
1.363989,1.711231
1.319678,1.206079
1.347876,1.359961
1.353516,1.543652
1.317261,0.680786
1.358350,1.25603
1.321289,1.221387
1.346265,1.670947
1.351904,1.703174
1.316455,0.810498
1.358350,1.363989
1.322095,1.210913
1.349487,1.808716
1.351099,1.654028
1.317261,0.779883
1.358350,1.320483
1.322900,1.272949
1.354321,1.745874
1.343042,1.608911
1.322095,0.959546
1.362378,1.775684
1.316455,1.310815
1.359155,2.098755
1.322095,1.643555
1.334180,1.833691
1.357544,2.26311
1.311621,1.59602
