1.349487,1.614551
1.33418,1.171436
1.336597,1.799048
1.35271,1.846582
1.330957,1.376074
1.342236,1.778101
1.339819,1.444556
1.32854,1.664502
1.346265,1.999658
1.312427,1.865112
1.336597,2.668359
1.347876,1.848193
1.332568,1.51626
1.338208,1.517871
1.338208,1.387354
1.34707,1.345459
1.343042,1.727344
1.338208,1.191577
1.339014,1.522705
1.345459,1.374463
1.330957,1.166602
1.336597,1.720093
1.338208,1.196411
1.333374,1.269727
1.349487,1.554126
1.308398,1.665308
1.341431,2.106006
1.330151,1.965015
1.322095,2.68125
1.343848,1.967432
1.331763,1.515454
1.339819,1.504175
1.341431,1.438916
1.32854,1.185938
1.343042,1.662085
1.33418,1.397827
1.339014,1.405884
2.694946,1.171436
2.698975,0.928931
2.694946,1.05542
2.694946,1.173047
2.696558,0.649365
2.694141,0.859644
2.695752,0.980493
2.696558,0.980493
0.107153,0.864478
2.595044,0.692065
2.690918,0.713818
2.552344,1.368823
2.69978,1.226221
1.997241,1.26731
1.594409,1.657251
1.420386,1.533179
1.380908,1.508203
1.351904,1.099731
1.343848,1.338208
1.343848,0.864478
1.32854,0.971631
1.375269,1.562183
1.305176,1.450195
1.37124,1.940039
1.318872,1.69834
1.355933,1.890894
1.329346,1.688672
1.318872,1.767627
1.373657,2.027856
1.30437,1.74668
1.370435,2.097949
1.319678,1.839331
1.353516,2.06814
1.331763,1.92312
1.318872,1.973071
1.37688,2.145483
1.299536,1.840137
1.367212,2.20752
1.318872,1.929565
1.351904,2.669165
1.339819,2.103589
1.289063,2.093115
1.377686,2.661108
1.30437,1.88606
1.364795,2.663525
1.321289,1.964209
1.350293,2.668359
1.336597,2.031079
1.313232,1.976294
1.375269,2.121314
1.301147,1.890894
1.368823,2.171265
1.318066,1.870752
1.355127,2.103589
1.32854,1.919897
1.32854,2.041553
1.372046,2.145483
1.300342,1.832886
1.377686,2.259082
1.313232,1.893311
1.35835,2.117285
1.326123,1.94165
1.349487,2.101172
