1.326123,0.566382
1.343848,0.679175
1.341431,1.017554
1.338208,0
1.340625,0.451172
1.336597,0.26748
1.337402,1.123901
1.339014,0
1.338208,1.21333
1.340625,1.535596
1.336597,0.623584
1.322095,0.80083
1.344653,1.145654
1.333374,1.127124
1.338208,1.255225
1.337402,1.231055
1.333374,0.688037
1.337402,0.915234
1.342236,0.277148
1.338208,0.744434
1.338208,1.134375
1.339819,0.626001
1.337402,1.222998
1.338208,0.645337
1.339014,0
1.337402,0.360132
1.336597,0.208667
1.340625,0.545435
1.340625,0
1.339014,0.767798
1.336597,0.684009
1.343042,0.221558
1.338208,0
1.338208,0
1.343042,0
1.336597,0
1.331763,0
1.338208,0
1.339819,0.055591
1.339819,0
1.336597,0
1.349487,0
1.335791,0.13938
1.339819,1.113428
1.337402,0
1.336597,0.207056
1.345459,0.928125
1.342236,0
1.338208,0.960352
1.339014,0
1.337402,0
1.340625,0.845947
1.336597,0.014502
1.340625,0
1.338208,0.427808
1.335791,0.140991
1.336597,0
1.336597,0.202222
1.334180,0.841919
1.346265,0.756519
1.335791,0.969214
1.335791,0.558325
1.359155,0.942627
1.312427,0.893481
1.339014,1.622607
1.336597,0.628418
1.331763,0.179663
1.344653,1.386548
1.334985,1.355933
1.345459,1.504175
1.344653,1.557349
1.335791,1.41394
1.337402,0.775049
1.338208,0.804053
1.334985,1.362378
1.339014,0.885425
1.334985,0.168384
1.338208,1.900562
1.363989,2.694946
1.297119,1.888477
1.354321,2.696558
