1.432471,2.694141
1.378491,2.695752
1.359155,1.512231
1.334985,0.722681
1.353516,1.438916
1.334985,0.883008
1.342236,1.451807
1.342236,0.840308
1.339014,1.119873
1.343042,1.053003
1.330957,1.260864
1.345459,0.75813
1.331763,0.497095
1.349487,1.336597
1.339014,0.284399
1.338208,1.002246
1.339819,1.291479
1.339819,0.767798
1.348682,1.475171
1.325317,1.218164
1.343848,0.848364
1.355933,0.713013
1.341431,1.423608
1.338208,0.23042
1.336597,1.749097
1.349487,1.270532
1.329346,0.88623
1.381714,1.322095
1.335791,0.4552
1.346265,1.478394
1.339819,1.032056
1.337402,0.741211
1.339819,1.239111
1.327734,1.491284
1.343042,1.109399
1.332568,0.301318
1.343042,0.456812
1.339819,1.320483
1.339819,1.508203
1.339014,0.990161
1.339014,0.888647
1.366406,0.64856
1.327734,0.493872
1.354321,1.649194
1.333374,1.063477
1.339014,0.980493
1.323706,1.567017
1.351904,1.720898
1.330957,1.732178
1.324512,1.938428
1.373657,2.068945
1.297925,1.816772
1.435693,2.67561
