1.405884,2.203491
1.35835,1.979517
1.365601,1.892505
1.378491,1.803882
1.320483,1.776489
1.357544,1.685449
1.355127,2.024634
1.312427,1.504175
1.363989,1.897339
1.323706,1.694311
1.320483,1.446167
1.364795,1.991602
1.314038,1.5646
1.355127,1.719287
1.357544,1.820801
1.314844,1.382519
1.359155,1.879614
1.316455,1.690283
1.3229,1.488867
1.367212,1.953735
1.314038,1.697534
1.366406,1.952124
1.341431,1.716064
1.314038,1.613745
1.365601,1.77085
1.315649,1.598438
1.34707,1.550098
1.35835,1.747485
1.313232,1.342236
1.360767,1.685449
1.322095,1.484839
1.327734,1.529956
1.364795,1.677393
1.314038,1.380103
1.35835,1.628247
1.339014,1.663696
1.316455,1.368823
1.363989,1.559766
1.315649,1.317261
1.355127,1.437305
1.351904,1.624219
1.310815,1.461475
1.361572,1.747485
1.317261,1.960986
1.336597,1.265698
1.360767,1.736206
1.313232,1.278589
1.359961,1.308398
1.32854,1.506592
1.322095,1.439722
1.364795,1.654834
1.314844,1.447778
1.35835,1.442944
1.340625,1.806299
1.314038,1.35835
1.362378,1.585547
1.309204,1.380908
1.351904,1.616162
1.354321,1.816772
1.311621,1.480811
1.367212,1.827246
1.312427,1.532373
1.329346,1.526733
1.366406,1.893311
1.312427,1.514648
1.363989,1.829663
1.344653,1.832886
1.323706,1.452612
1.365601,1.81355
1.314844,1.505786
1.334985,1.554932
1.363989,1.839331
1.312427,1.46228
1.363989,1.781323
1.330151,1.689478
1.318872,1.509009
1.368018,1.953735
