1.337402,2.005298
1.339014,0.23606
1.338208,0.140991
1.340625,0
1.334985,0.001611
1.340625,0.548657
1.341431,0
1.339819,0.584912
1.338208,0.008057
1.339014,0.864478
1.341431,0
1.338208,0.796802
1.338208,0.002417
1.336597,0.194971
1.340625,0.84917
1.332568,0.037061
1.339014,1.286646
1.339819,0.725903
1.338208,1.707202
1.336597,0.354492
1.339014,0.990967
1.340625,1.332568
1.334985,0.89751
1.341431,1.325317
1.338208,0.595386
1.337402,2.00127
1.336597,1.471143
1.341431,2.701392
1.344653,2.693335
1.331763,1.822412
1.341431,2.659497
1.338208,1.107788
1.341431,0.61311
1.341431,0.284399
1.337402,0.878174
1.336597,0.02417
1.335791,0.812915
1.343042,1.276172
1.336597,0.490649
1.338208,2.235718
1.336597,1.500952
1.336597,2.110034
1.335791,1.502563
1.331763,2.664331
1.343042,2.656274
1.336597,1.815161
1.347070,2.671582
1.334985,1.807104
1.339014,2.666748
1.334985,1.637109
