1.356738,2.077002
1.328540,1.03689
1.325317,1.021582
1.362378,2.380737
1.320483,0.670313
1.355933,1.92876
1.340625,1.421997
1.319678,0.587329
1.363184,2.333203
1.321289,0.665479
1.354321,1.985962
1.349487,1.828857
1.316455,0.424585
1.359961,2.237329
1.322900,0.711401
1.345459,1.685449
1.355127,2.042358
1.317261,0.410889
1.358350,2.192212
1.322095,0.725903
1.339014,1.484033
1.358350,2.155151
1.315649,0.390747
1.356738,2.210742
1.323706,0.441504
1.334985,0.699316
1.359155,2.17207
1.317261,0.244116
1.355933,2.067334
1.326929,0.858838
1.324512,0.914429
1.362378,2.519311
1.319678,0.650171
1.356738,2.097949
1.338208,1.228638
1.321289,0.536572
1.363184,2.427466
1.320483,0.606665
1.355933,1.929565
1.343042,1.665308
1.317261,0.492261
1.361572,1.674976
1.321289,0.335156
1.354321,2.109229
1.343848,0.696899
1.317261,0.341602
1.363184,2.620825
1.318872,0.797607
1.351099,2.161597
1.338208,1.380103
1.320483,0.824194
1.363184,1.7354
1.318872,0.761353
1.356738,2.020606
1.330957,1.16499
