1.398633,2.343677
1.295508,0.855615
1.403467,1.242334
1.387354,1.398633
1.380908,0.208667
1.384937,1.482422
1.381714,0.347241
1.365601,0.773438
1.383325,1.770044
1.387354,0.646948
1.390576,1.88042
1.394604,0.837085
1.243945,1.156128
1.393799,1.755542
1.360767,0.770215
1.414746,1.747485
1.354321,0.694482
1.098120,1.228638
1.372852,1.600049
1.345459,0.327905
1.346265,1.845776
1.355933,0.747656
1.351099,1.907812
1.358350,1.252002
1.303564,0.564771
1.288257,1.786157
1.305176,0.501123
1.309204,1.823218
1.372852,1.383325
1.368018,1.686255
1.326929,1.570239
1.123901,1.384131
1.377686,1.69834
1.371240,1.33418
1.194800,1.573462
1.394604,1.201245
1.368018,2.065723
1.403467,1.106177
1.405884,1.278589
1.419580,1.754736
1.395410,0.975659
1.410718,1.934399
1.415552,0.851587
1.260059,1.435693
1.429248,1.110205
1.436499,1.347876
1.192383,1.500952
1.373657,1.321289
1.388159,1.452612
1.333374,1.465503
1.327734,1.281006
1.323706,1.297925
1.278589,1.30437
1.384131,1.430859
